,LastUpdated,OccupancyRate
0,2016-10-04 08:00:00,0.1057192374350086
1,2016-10-04 08:30:00,0.1109185441941074
2,2016-10-04 09:00:00,0.1386481802426343
3,2016-10-04 09:30:00,0.1854419410745234
4,2016-10-04 10:00:00,0.2599653379549393
5,2016-10-04 10:30:00,0.3067590987868284
6,2016-10-04 11:00:00,0.3795493934142114
7,2016-10-04 11:30:00,0.4280762564991334
8,2016-10-04 12:00:00,0.4488734835355286
9,2016-10-04 12:30:00,0.4610051993067591
10,2016-10-04 13:00:00,0.4662045060658579
11,2016-10-04 13:30:00,0.4558058925476603
12,2016-10-04 14:00:00,0.4124783362218371
13,2016-10-04 14:30:00,0.3726169844020797
14,2016-10-04 15:00:00,0.3327556325823224
15,2016-10-04 15:30:00,0.2859618717504332
16,2016-10-04 16:00:00,0.2807625649913345
17,2016-10-04 16:30:00,0.2478336221837088
18,2016-10-05 08:00:00,0.0935875216637781
19,2016-10-05 08:30:00,0.1022530329289428
20,2016-10-05 09:00:00,0.1230502599653379
21,2016-10-05 09:30:00,0.1438474870017331
22,2016-10-05 10:00:00,0.1975736568457539
23,2016-10-05 10:30:00,0.2218370883882149
24,2016-10-05 11:00:00,0.2564991334488735
25,2016-10-05 11:30:00,0.2807625649913345
26,2016-10-05 12:00:00,0.3084922010398613
27,2016-10-05 12:30:00,0.317157712305026
28,2016-10-05 13:00:00,0.3032928942807625
29,2016-10-05 13:30:00,0.3102253032928942
30,2016-10-05 14:00:00,0.3015597920277296
31,2016-10-05 14:30:00,0.2738301559792028
32,2016-10-05 15:00:00,0.2512998266897747
33,2016-10-05 15:30:00,0.2235701906412478
34,2016-10-05 16:00:00,0.2097053726169844
35,2016-10-05 16:30:00,0.1975736568457539
36,2016-10-06 08:00:00,0.1005199306759098
37,2016-10-06 08:30:00,0.1091854419410745
38,2016-10-06 09:00:00,0.121317157712305
39,2016-10-06 09:30:00,0.1646447140381282
40,2016-10-06 10:00:00,0.2339688041594454
41,2016-10-06 10:30:00,0.2772963604852686
42,2016-10-06 11:00:00,0.3067590987868284
43,2016-10-06 11:30:00,0.3310225303292894
44,2016-10-06 12:00:00,0.3448873483535528
45,2016-10-06 12:30:00,0.3570190641247833
46,2016-10-06 13:00:00,0.3431542461005199
47,2016-10-06 13:30:00,0.3604852686308492
48,2016-10-06 14:00:00,0.3466204506065858
49,2016-10-06 14:30:00,0.3032928942807625
50,2016-10-06 15:00:00,0.2738301559792028
51,2016-10-06 15:30:00,0.2651646447140381
52,2016-10-06 16:00:00,0.2339688041594454
53,2016-10-06 16:30:00,0.2235701906412478
54,2016-10-07 08:00:00,0.1005199306759098
55,2016-10-07 08:30:00,0.1057192374350086
56,2016-10-07 09:00:00,0.1299826689774696
57,2016-10-07 09:30:00,0.1785095320623916
58,2016-10-07 10:00:00,0.2218370883882149
59,2016-10-07 10:30:00,0.2980935875216637
60,2016-10-07 11:00:00,0.3258232235701906
61,2016-10-07 11:30:00,0.3448873483535528
62,2016-10-07 12:00:00,0.363951473136915
63,2016-10-07 12:30:00,0.3570190641247833
64,2016-10-07 13:00:00,0.3466204506065858
65,2016-10-07 13:30:00,0.3483535528596187
66,2016-10-07 14:00:00,0.3344887348353553
67,2016-10-07 14:30:00,0.3136915077989601
68,2016-10-07 15:00:00,0.2980935875216637
69,2016-10-07 15:30:00,0.2755632582322357
70,2016-10-07 16:00:00,0.2738301559792028
71,2016-10-07 16:30:00,0.2287694974003466
72,2016-10-08 08:00:00,0.1005199306759098
73,2016-10-08 08:30:00,0.1057192374350086
74,2016-10-08 09:00:00,0.1299826689774696
75,2016-10-08 09:30:00,0.1802426343154246
76,2016-10-08 10:00:00,0.2738301559792028
77,2016-10-08 10:30:00,0.3310225303292894
78,2016-10-08 11:00:00,0.3864818024263431
79,2016-10-08 11:30:00,0.4402079722703639
80,2016-10-08 12:00:00,0.5303292894280762
81,2016-10-08 12:30:00,0.5545927209705372
82,2016-10-08 13:00:00,0.6031195840554593
83,2016-10-08 13:30:00,0.6187175043327556
84,2016-10-08 14:00:00,0.6845753899480069
85,2016-10-08 14:30:00,0.6932409012131716
86,2016-10-08 15:00:00,0.6845753899480069
87,2016-10-08 15:30:00,0.7036395147313691
88,2016-10-08 16:00:00,0.6603119584055459
89,2016-10-08 16:30:00,0.6325823223570191
90,2016-10-09 08:00:00,0.072790294627383
91,2016-10-09 08:30:00,0.072790294627383
92,2016-10-09 09:00:00,0.0745233968804159
93,2016-10-09 09:30:00,0.0745233968804159
94,2016-10-09 10:00:00,0.0866551126516464
95,2016-10-09 10:30:00,0.1109185441941074
96,2016-10-09 11:00:00,0.1733102253032929
97,2016-10-09 11:30:00,0.218370883882149
98,2016-10-09 12:00:00,0.2564991334488735
99,2016-10-09 12:30:00,0.2946273830155979
100,2016-10-09 13:00:00,0.3275563258232236
101,2016-10-09 13:30:00,0.3552859618717504
102,2016-10-09 14:00:00,0.3604852686308492
103,2016-10-09 14:30:00,0.3622183708838821
104,2016-10-09 15:00:00,0.3310225303292894
105,2016-10-09 15:30:00,0.3119584055459272
106,2016-10-09 16:00:00,0.268630849220104
107,2016-10-09 16:30:00,0.2305025996533795
108,2016-10-10 08:00:00,0.0935875216637781
109,2016-10-10 08:30:00,0.097053726169844
110,2016-10-10 09:00:00,0.1126516464471403
111,2016-10-10 09:30:00,0.1265164644714038
112,2016-10-10 10:00:00,0.1594454072790294
113,2016-10-10 10:30:00,0.1958405545927209
114,2016-10-10 11:00:00,0.2495667244367417
115,2016-10-10 11:30:00,0.2582322357019064
116,2016-10-10 12:00:00,0.2755632582322357
117,2016-10-10 12:30:00,0.2963604852686308
118,2016-10-10 13:00:00,0.3050259965337955
119,2016-10-10 13:30:00,0.2980935875216637
120,2016-10-10 14:00:00,0.2790294627383015
121,2016-10-10 14:30:00,0.2668977469670711
122,2016-10-10 15:00:00,0.2374350086655112
123,2016-10-10 15:30:00,0.2235701906412478
124,2016-10-10 16:00:00,0.2253032928942807
125,2016-10-10 16:30:00,0.1975736568457539
126,2016-10-11 08:00:00,0.097053726169844
127,2016-10-11 08:30:00,0.1109185441941074
128,2016-10-11 09:00:00,0.1282495667244367
129,2016-10-11 09:30:00,0.1611785095320624
130,2016-10-11 10:00:00,0.2235701906412478
131,2016-10-11 10:30:00,0.2894280762564991
132,2016-10-11 11:00:00,0.3466204506065858
133,2016-10-11 11:30:00,0.3795493934142114
134,2016-10-11 12:00:00,0.389948006932409
135,2016-10-11 12:30:00,0.3830155979202773
136,2016-10-11 13:00:00,0.3760831889081455
137,2016-10-11 13:30:00,0.3760831889081455
138,2016-10-11 14:00:00,0.3604852686308492
139,2016-10-11 14:30:00,0.3310225303292894
140,2016-10-11 15:00:00,0.2894280762564991
141,2016-10-11 15:30:00,0.2755632582322357
142,2016-10-11 16:00:00,0.2599653379549393
