,LastUpdated,OccupancyRate
0,2016-10-04 08:00:00,0.2772727272727273
1,2016-10-04 08:30:00,0.4318181818181818
2,2016-10-04 09:00:00,0.6636363636363637
3,2016-10-04 09:30:00,0.8136363636363636
4,2016-10-04 10:00:00,0.9227272727272728
5,2016-10-04 10:30:00,0.9636363636363636
6,2016-10-04 11:00:00,0.9863636363636364
7,2016-10-04 11:30:00,0.9454545454545454
8,2016-10-04 12:00:00,0.9863636363636364
9,2016-10-04 12:30:00,0.9954545454545456
10,2016-10-04 13:00:00,0.9181818181818182
11,2016-10-04 13:30:00,0.9
12,2016-10-04 14:00:00,0.8772727272727273
13,2016-10-04 14:30:00,0.8545454545454545
14,2016-10-04 15:00:00,0.8181818181818182
15,2016-10-04 15:30:00,0.7727272727272727
16,2016-10-04 16:00:00,0.7181818181818181
17,2016-10-04 16:30:00,0.6409090909090909
18,2016-10-05 08:00:00,0.2409090909090909
19,2016-10-05 08:30:00,0.4227272727272727
20,2016-10-05 09:00:00,0.6409090909090909
21,2016-10-05 09:30:00,0.740909090909091
22,2016-10-05 10:00:00,0.8590909090909091
23,2016-10-05 10:30:00,0.8818181818181818
24,2016-10-05 11:00:00,0.9272727272727272
25,2016-10-05 11:30:00,0.9318181818181818
26,2016-10-05 12:00:00,0.9363636363636364
27,2016-10-05 12:30:00,0.9636363636363636
28,2016-10-05 13:00:00,0.9727272727272728
29,2016-10-05 13:30:00,0.9772727272727272
30,2016-10-05 14:00:00,0.9409090909090908
31,2016-10-05 14:30:00,0.9363636363636364
32,2016-10-05 15:00:00,0.8954545454545455
33,2016-10-05 15:30:00,0.8590909090909091
34,2016-10-05 16:00:00,0.8
35,2016-10-05 16:30:00,0.7227272727272728
36,2016-10-06 08:00:00,0.2681818181818182
37,2016-10-06 08:30:00,0.4272727272727272
38,2016-10-06 09:00:00,0.6136363636363636
39,2016-10-06 09:30:00,0.7136363636363636
40,2016-10-06 10:00:00,0.8181818181818182
41,2016-10-06 10:30:00,0.8818181818181818
42,2016-10-06 11:00:00,0.9272727272727272
43,2016-10-06 11:30:00,0.9409090909090908
44,2016-10-06 12:00:00,0.968181818181818
45,2016-10-06 12:30:00,0.9772727272727272
46,2016-10-06 13:00:00,0.968181818181818
47,2016-10-06 13:30:00,0.9590909090909092
48,2016-10-06 14:00:00,0.9590909090909092
49,2016-10-06 14:30:00,0.9363636363636364
50,2016-10-06 15:00:00,0.9090909090909092
51,2016-10-06 15:30:00,0.8681818181818182
52,2016-10-06 16:00:00,0.7818181818181819
53,2016-10-06 16:30:00,0.6954545454545454
54,2016-10-07 08:00:00,0.2363636363636363
55,2016-10-07 08:30:00,0.3909090909090909
56,2016-10-07 09:00:00,0.6045454545454545
57,2016-10-07 09:30:00,0.7136363636363636
58,2016-10-07 10:00:00,0.7272727272727273
59,2016-10-07 10:30:00,0.7681818181818182
60,2016-10-07 11:00:00,0.8045454545454546
61,2016-10-07 11:30:00,0.8090909090909091
62,2016-10-07 12:00:00,0.8272727272727273
63,2016-10-07 12:30:00,0.8272727272727273
64,2016-10-07 13:00:00,0.8181818181818182
65,2016-10-07 13:30:00,0.8136363636363636
66,2016-10-07 14:00:00,0.8090909090909091
67,2016-10-07 14:30:00,0.7954545454545454
68,2016-10-07 15:00:00,0.7636363636363637
69,2016-10-07 15:30:00,0.7363636363636363
70,2016-10-07 16:00:00,0.6863636363636364
71,2016-10-07 16:30:00,0.6181818181818182
72,2016-10-08 08:00:00,0.1363636363636363
73,2016-10-08 08:30:00,0.1454545454545454
74,2016-10-08 09:00:00,0.1454545454545454
75,2016-10-08 09:30:00,0.1409090909090909
76,2016-10-08 10:00:00,0.1454545454545454
77,2016-10-08 10:30:00,0.1454545454545454
78,2016-10-08 11:00:00,0.1363636363636363
79,2016-10-08 11:30:00,0.1
80,2016-10-08 12:00:00,0.1045454545454545
81,2016-10-08 12:30:00,0.1136363636363636
82,2016-10-08 13:00:00,0.1136363636363636
83,2016-10-08 13:30:00,0.109090909090909
84,2016-10-08 14:00:00,0.1136363636363636
85,2016-10-08 14:30:00,0.1227272727272727
86,2016-10-08 15:00:00,0.1181818181818181
87,2016-10-08 15:30:00,0.1227272727272727
88,2016-10-08 16:00:00,0.1227272727272727
89,2016-10-08 16:30:00,0.15
90,2016-10-09 08:00:00,0.1227272727272727
91,2016-10-09 08:30:00,0.1227272727272727
92,2016-10-09 09:00:00,0.1136363636363636
93,2016-10-09 09:30:00,0.1136363636363636
94,2016-10-09 10:00:00,0.1136363636363636
95,2016-10-09 10:30:00,0.1181818181818181
96,2016-10-09 11:00:00,0.1318181818181818
97,2016-10-09 11:30:00,0.1227272727272727
98,2016-10-09 12:00:00,0.1272727272727272
